"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1661,0.4071,0.9517,1.9732,3.5780000000000003,5.0136,6.071000000000001,6.8877,7.3782
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.654,0.6162,0.5545,0.4866,0.4456
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.3652,2.7268,2.1307,0.9498,0.1937,0.006999999999999999,0.0041,0.0022,0.0007
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.6883,11.6768,12.2924,12.9298,14.6588,16.5348,18.6851,21.4936,23.5792
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.3652,2.7268,2.1308,0.9498,0.1938,0.0071,0.0042,0.0023,0.0008
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0.0055,0.0265,0.0719,0.1469
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0283,0.0699,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.1075
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3222,1.3523,1.5086,1.5845,1.5794,1.5635,1.5422,1.5178,1.4738
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.8687,1.1063,1.7236,2.7138,4.3149,6.5503,8.7726,11.0323,12.729000000000001
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.6533,2.2922,2.7731,3.097,2.8981,1.6202,0.6631,0.5701,0.6213
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.5639999999999996,3.0098,2.3685,1.7238,1.124,0.7001,0.4491,0.2354,0.0781
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.6539,0.6107,0.528,0.4146,0.2987
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1114.7035,905.546,798.9468,539.1755,341.3746,178.3627,85.781,75.0203,74.1341
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.154,0.3828,0.9275,1.9496,3.5562,4.9953,6.0588,6.8845,7.3758
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.0121,0.0243,0.0242,0.0236,0.0218,0.0183,0.0122,0.0032,0.0023
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.6533,2.2922,2.7732,3.0971,2.8981,1.6192,0.6622,0.5693,0.6203
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.3853,2.9356,4.2959,6.3835,9.5843,13.2316,16.477,19.5226,21.6525
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1661,0.4071,0.9517,1.9732,3.5780000000000003,5.0128,6.0699,6.8881,7.3786
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.654,0.6163,0.5551,0.4881,0.4486
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.3652,2.7268,2.1307,0.9498,0.1937,0.0069,0.004,0.0021,0.0007
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.6883,11.6768,12.2924,12.9298,14.6588,16.5258,18.6632,21.4662,23.5441
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.3652,2.7268,2.1308,0.9498,0.1938,0.006999999999999999,0.0041,0.0022,0.0007
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0.0056,0.027000000000000003,0.0734,0.1499
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0283,0.0699,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.1074
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3222,1.3523,1.5086,1.5845,1.5794,1.5635,1.5423,1.518,1.4741
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.8687,1.1063,1.7236,2.7138,4.3149,6.5432,8.7528,11.0045,12.6925
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.6533,2.2922,2.7731,3.097,2.8981,1.6192,0.6622,0.5693,0.6202
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.5639999999999996,3.0098,2.3685,1.7238,1.124,0.7001,0.4491,0.2354,0.0781
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.6539,0.6107,0.528,0.4146,0.2987
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1114.7035,905.546,798.9468,539.1755,341.3746,178.24200000000002,85.6,74.759,73.7053
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.154,0.3828,0.9275,1.9496,3.5562,4.9946,6.0577,6.8849,7.3762
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1200f","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.0121,0.0243,0.0242,0.0236,0.0218,0.0183,0.0122,0.0032,0.0023
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.6533,2.2922,2.7732,3.0971,2.8981,1.7799,0.7683,0.5487,0.5974
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.3853,2.9356,4.2959,6.3835,9.5843,13.0322,15.98,18.8527,20.9384
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1661,0.4071,0.9517,1.9732,3.5780000000000003,4.9201,5.8542,6.6370000000000005,7.131
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.654,0.615,0.5489,0.4725,0.4176
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.3652,2.7268,2.1307,0.9498,0.1937,0.006999999999999999,0.0046,0.0025,0.0008
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.6883,11.6768,12.2924,12.9298,14.6588,16.4734,18.242,20.7335,22.7464
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.3652,2.7268,2.1308,0.9498,0.1938,0.0071,0.0047,0.0025,0.0008
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0.0043,0.0209,0.057,0.1171
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0283,0.0699,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.1071
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3222,1.3523,1.5086,1.5845,1.5794,1.5632,1.5412,1.5148,1.4697
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.8687,1.1063,1.7236,2.7138,4.3149,6.437,8.4726,10.5889,12.2305
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.6533,2.2922,2.7731,3.097,2.8981,1.7799,0.7683,0.5487,0.5974
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.5639999999999996,3.0098,2.3685,1.7238,1.124,0.7001,0.4491,0.2354,0.0781
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.6539,0.6107,0.528,0.4155,0.3005
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1114.7035,905.546,798.9468,539.1755,341.3746,194.398,96.2427,73.3936,73.5351
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.154,0.3828,0.9275,1.9496,3.5562,4.9018,5.8419,6.6339,7.1287
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.0121,0.0243,0.0242,0.0236,0.0218,0.0183,0.0123,0.0031,0.0023
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.6533,2.2922,2.7732,3.0971,2.8981,1.7799,0.7683,0.5487,0.5974
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.3853,2.9356,4.2959,6.3835,9.5843,13.0322,15.98,18.8527,20.9384
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1661,0.4071,0.9517,1.9732,3.5780000000000003,4.9201,5.8542,6.6370000000000005,7.131
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.654,0.615,0.5489,0.4725,0.4176
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.3652,2.7268,2.1307,0.9498,0.1937,0.006999999999999999,0.0046,0.0025,0.0008
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.6883,11.6768,12.2924,12.9298,14.6588,16.4734,18.242,20.7335,22.7464
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.3652,2.7268,2.1308,0.9498,0.1938,0.0071,0.0047,0.0025,0.0008
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0.0043,0.0209,0.057,0.1171
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0283,0.0699,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.1071
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3222,1.3523,1.5086,1.5845,1.5794,1.5632,1.5412,1.5148,1.4697
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.8687,1.1063,1.7236,2.7138,4.3149,6.437,8.4726,10.5889,12.2305
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.6533,2.2922,2.7731,3.097,2.8981,1.7799,0.7683,0.5487,0.5974
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.5639999999999996,3.0098,2.3685,1.7238,1.124,0.7001,0.4491,0.2354,0.0781
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.6539,0.6107,0.528,0.4155,0.3005
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1114.7035,905.546,798.9468,539.1755,341.3746,194.398,96.2427,73.3936,73.5351
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.154,0.3828,0.9275,1.9496,3.5562,4.9018,5.8419,6.6339,7.1287
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1400f","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.0121,0.0243,0.0242,0.0236,0.0218,0.0183,0.0123,0.0031,0.0023
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.0001,0.0001,0.0224,0.0447,0.0446,0.0442
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.6533,2.2922,2.7732,3.0971,2.8981,1.9974,1.0711,0.5338,0.5799
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.3853,2.9356,4.2959,6.3835,9.5843,12.7836,15.385,18.1806,20.2113
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1661,0.4071,0.9517,1.9732,3.5780000000000003,4.8348,5.6563,6.3979,6.9168
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.654,0.6208,0.5589999999999999,0.4805,0.4168
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.3652,2.7268,2.1307,0.9498,0.1937,0.0092,0.0061,0.0033,0.001
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.6883,11.6768,12.2924,12.9298,14.6588,16.4572,17.9727,20.0709,22.0197
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.3652,2.7268,2.1308,0.9498,0.1938,0.0316,0.0508,0.0478,0.0451
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0.0102,0.0287,0.0525,0.0926
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.0283,0.0699,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.11199999999999999,0.1069
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.3222,1.3523,1.5086,1.5845,1.5794,1.5630000000000002,1.5406,1.5132,1.4679
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.8687,1.1063,1.7236,2.7138,4.3149,6.2738,8.0761,10.1576,11.7198
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0,0,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.6533,2.2922,2.7731,3.097,2.8981,1.9974,1.071,0.5338,0.5798
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.5639999999999996,3.0098,2.3685,1.7238,1.124,0.7001,0.4491,0.2354,0.0781
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.6539,0.6107,0.5303,0.428,0.3242
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1114.7035,905.546,798.9468,539.1755,341.3746,215.0523,124.4098,71.0297,72.6622
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.154,0.3828,0.9275,1.9496,3.5562,4.8165,5.6441,6.3947,6.9146
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.0121,0.0243,0.0242,0.0236,0.0218,0.0183,0.0123,0.0032,0.0022
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.0001,0.0001,0.0224,0.0447,0.0446,0.0442
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.6533,2.2922,2.7732,3.0971,2.8981,1.9974,1.0711,0.5338,0.5799
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.3853,2.9356,4.2959,6.3835,9.5843,12.7836,15.385,18.1806,20.2113
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.1661,0.4071,0.9517,1.9732,3.5780000000000003,4.8348,5.6563,6.3979,6.9168
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.4219,0.4855,0.5597,0.6296,0.654,0.6208,0.5589999999999999,0.4805,0.4168
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.3652,2.7268,2.1307,0.9498,0.1937,0.0092,0.0061,0.0033,0.001
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.2987,0.2249,0.1546,0.0916,0.0301,0,0,0,0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",12.6883,11.6768,12.2924,12.9298,14.6588,16.4572,17.9727,20.0709,22.0197
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.3652,2.7268,2.1308,0.9498,0.1938,0.0316,0.0508,0.0478,0.0451
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_1600f","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0,0,0.0102,0.0287,0.0525,0.0926
