"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AIM/CGE 2.2","EN_NPi2020_300f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.610799999999994,16.5978,16.3982,17.1358,17.5952,17.636699999999994,17.7513,17.835800000000006,17.8365,17.871000000000006,18.0753,18.322,18.4574,18.5146,18.5305,18.6491
"AIM/CGE 2.2","EN_NPi2020_300f","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_300f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5729000000000015,6.222899999999999,6.2833000000000006,6.8088,7.1965,7.3769,7.596500000000002,7.8118,7.9842,8.1703,8.4246,8.6956,8.9022,9.0679,9.2123,9.4083
"AIM/CGE 2.2","EN_NPi2020_300f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.038,10.3749,10.1149,10.327,10.3987,10.2597,10.1548,10.024,9.8525,9.7008,9.6507,9.6264,9.5553,9.4467,9.3182,9.2409
"AIM/CGE 2.2","EN_NPi2020_400f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.610799999999994,16.656,16.7471,17.5496,17.902,17.780800000000006,17.784399999999994,17.9886,18.0418,18.0307,18.0652,18.3042,18.4578,18.5177,18.5286,18.645100000000006
"AIM/CGE 2.2","EN_NPi2020_400f","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_400f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5729000000000015,6.2525,6.457000000000001,7.024,7.3596,7.4482,7.6034000000000015,7.876,8.0739,8.2406,8.4217,8.6892,8.9035,9.0702,9.2125,9.4075
"AIM/CGE 2.2","EN_NPi2020_400f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.038,10.4036,10.2901,10.5256,10.5425,10.3326,10.181000000000001,10.1126,9.9679,9.7901,9.6435,9.6149,9.5542,9.4475,9.3161,9.2377
"AIM/CGE 2.2","EN_NPi2020_500f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.610799999999994,16.808500000000002,17.1055,17.828799999999994,18.1063,17.886000000000006,17.827599999999997,18.0096,18.1661,18.2033,18.1418,18.2542,18.4215,18.4945,18.5122,18.6302
"AIM/CGE 2.2","EN_NPi2020_500f","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_500f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5729000000000015,6.3303,6.6405,7.1736,7.4676,7.4992,7.6193,7.8694000000000015,8.1262,8.3145,8.4537,8.6684,8.8856,9.057,9.2022,9.3979
"AIM/CGE 2.2","EN_NPi2020_500f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.038,10.4783,10.465,10.6551,10.6387,10.3868,10.2082,10.1402,10.0399,9.8887,9.6882,9.5858,9.5358,9.4375,9.3099,9.2323
"AIM/CGE 2.2","EN_NPi2020_600","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.610799999999994,16.5978,16.2053,16.654,17.2511,17.5313,17.7748,17.999499999999994,18.2429,18.4754,18.6135,18.6903,18.722700000000003,18.7172,18.6659,18.7224
"AIM/CGE 2.2","EN_NPi2020_600","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_600","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5729000000000015,6.222899999999999,6.1909,6.5729999999999995,7.0267,7.3364,7.6004,7.8574,8.1316,8.402800000000001,8.6222,8.8085,8.968399999999997,9.1078,9.2217,9.3882
"AIM/CGE 2.2","EN_NPi2020_600","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.038,10.3749,10.014500000000002,10.0808,10.2244,10.1948,10.1744,10.1421,10.1114,10.0726,9.9912,9.8817,9.7544,9.6094,9.4442,9.3341
"AIM/CGE 2.2","EN_NPi2020_600f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.617800000000006,16.996199999999998,17.485599999999998,18.0488,18.2821,18.0965,17.7996,18.000500000000006,18.2892,18.3413,18.2867,18.2607,18.3669,18.4522,18.4837,18.6053
"AIM/CGE 2.2","EN_NPi2020_600f","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_600f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5764999999999985,6.4270000000000005,6.84,7.290599999999999,7.5615,7.6075,7.6003,7.8555,8.1743,8.371400000000001,8.5139,8.6665,8.860899999999997,9.0351,9.186,9.3835
"AIM/CGE 2.2","EN_NPi2020_600f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.0413,10.5693,10.6458,10.7582,10.7206,10.489,10.1993,10.1451,10.115,9.97,9.7728,9.5941,9.506,9.4171,9.2976,9.221900000000002
"AIM/CGE 2.2","EN_NPi2020_700","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.610799999999994,16.5978,16.5062,17.2644,17.7245,17.688,17.7612,17.9795,18.2275,18.4621,18.6068,18.6837,18.7153,18.7037,18.6529,18.7079
"AIM/CGE 2.2","EN_NPi2020_700","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_700","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5729000000000015,6.222899999999999,6.3363,6.8747,7.2643,7.4014,7.5962999999999985,7.851,8.1271,8.3993,8.6225,8.8087,8.9681,9.104,9.2183,9.3838
"AIM/CGE 2.2","EN_NPi2020_700","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.038,10.3749,10.1699,10.3896,10.4603,10.2866,10.1649,10.1285,10.1003,10.0628,9.9842,9.875,9.7473,9.5996,9.4346,9.3241
"AIM/CGE 2.2","EN_NPi2020_700f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.6595,17.1922,17.776200000000006,18.2238,18.3833,18.2604,17.8794,17.965600000000006,18.2424,18.3823,18.3676,18.2492,18.2831,18.4056,18.4505,18.5792
"AIM/CGE 2.2","EN_NPi2020_700f","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_700f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.598400000000002,6.5283,6.9939,7.3845,7.6163,7.6929,7.6338,7.828699999999999,8.1306,8.3775,8.5371,8.6468,8.8201,9.0123,9.1678,9.3683
"AIM/CGE 2.2","EN_NPi2020_700f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.0611,10.6639,10.7823,10.8393,10.7669,10.5674,10.2456,10.1368,10.1118,10.0049,9.8306,9.6023,9.4629,9.3935,9.2826,9.2109
"AIM/CGE 2.2","EN_NPi2020_800","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.610799999999994,16.7433,16.9654,17.753,18.0336,17.8273,17.847,17.9946,18.2438,18.4761,18.6119,18.6878,18.715,18.6994,18.6459,18.6947
"AIM/CGE 2.2","EN_NPi2020_800","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_800","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5729000000000015,6.2969,6.5682,7.1328000000000005,7.4292,7.4704,7.631,7.864800000000002,8.1395,8.4097,8.6274,8.812999999999997,8.9701,9.1042,9.2168,9.3788
"AIM/CGE 2.2","EN_NPi2020_800","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.038,10.4464,10.3972,10.6202,10.6043,10.3569,10.216000000000001,10.1298,10.1042,10.066400000000002,9.9845,9.8748,9.7449,9.5953,9.429,9.3159
"AIM/CGE 2.2","EN_NPi2020_800f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.718999999999994,17.3769,17.936799999999995,18.3096,18.4528,18.3642,18.0955,17.9924,18.2285,18.4391,18.438,18.3141,18.2288,18.3475,18.4051,18.5486
"AIM/CGE 2.2","EN_NPi2020_800f","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_800f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.6296,6.624599999999999,7.0779,7.4292,7.6533000000000015,7.7475,7.7424,7.8349,8.1119,8.392000000000001,8.5581,8.663400000000001,8.7823,8.985600000000002,9.1442,9.350700000000002
"AIM/CGE 2.2","EN_NPi2020_800f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.0894,10.7523,10.8589,10.8805,10.7995,10.6166,10.3531,10.1575,10.1166,10.0471,9.8799,9.6507,9.4465,9.3619,9.2609,9.1978
"AIM/CGE 2.2","EN_NPi2020_900","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.617800000000006,16.996199999999998,17.485599999999998,18.0488,18.2821,18.0965,17.7996,18.000500000000006,18.272000000000002,18.5035,18.6237,18.6928,18.7133,18.6975,18.6438,18.6861
"AIM/CGE 2.2","EN_NPi2020_900","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_900","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.5764999999999985,6.4270000000000005,6.84,7.290599999999999,7.5615,7.6075,7.6003,7.8555,8.1527,8.4208,8.629,8.810500000000003,8.9643,9.0985,9.2119,9.3707
"AIM/CGE 2.2","EN_NPi2020_900","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.0413,10.5693,10.6458,10.7582,10.7206,10.489,10.1993,10.1451,10.1193,10.0826,9.9948,9.8825,9.7489,9.5989,9.4319,9.3154
"AIM/CGE 2.2","EN_NPi2020_900f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",20.636999999999997,18.5392,18.7773,17.7992,17.5554,18.1273,18.395,18.5344,18.4527,18.2571,18.035,18.2062,18.4224,18.5112,18.4454,18.3005,18.3063,18.382800000000003,18.5374
"AIM/CGE 2.2","EN_NPi2020_900f","European Union (28 member countries)","Population","million","",543.1753,555.2375,566.0332000000002,575.8299999999998,584.3076,591.5087,597.6834,602.7543,606.4699,608.6251,609.4235,608.5561,606.4975999999998,603.5309,599.7271,595.1283999999998,589.575,583.0518999999998,575.2474
"AIM/CGE 2.2","EN_NPi2020_900f","European Union (28 member countries)","Final Energy|Residential and Commercial|Commercial","EJ/yr","",7.0107,6.6525,7.0070000000000014,6.6716000000000015,6.718,7.1799,7.476199999999999,7.6983,7.796,7.8281,7.8529,8.0945,8.367700000000001,8.5861,8.7178,8.8086,8.966600000000003,9.1339,9.3449
"AIM/CGE 2.2","EN_NPi2020_900f","European Union (28 member countries)","Final Energy|Residential and Commercial|Residential","EJ/yr","",13.6263,11.8869,11.7703,11.1276,10.8374,10.9474,10.9188,10.8361,10.6566,10.4291,10.1823,10.1117,10.0548,9.925199999999998,9.7276,9.4921,9.3397,9.2488,9.1925
"COFFEE 1.1","CO_2Deg2020","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",25.904321410262398,20.69893474344,21.812935365648,22.73514555028032,23.420453290272004,24.558738745392,25.898293259712,26.524063454929923,27.225674727983712,"",28.02269961253483,"",31.131093294633605,"",34.3334182248,"",37.71663310224,"",41.23801192608
"COFFEE 1.1","CO_2Deg2030","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",25.904321410262398,20.69893474344,21.812935365648,22.735827386352,23.485264721424,24.657834665088,25.896836138832,26.471706198192,27.235792421539198,"",28.021666602384,"",31.093048119168,"",34.333421378400004,"",37.7509911548112,"",41.27068690233121
"COFFEE 1.1","CO_Bridge","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",25.904321410262398,20.69893474344,21.812935365648,22.014677086416,23.243511322224002,24.758771309568,26.0015398909632,26.473419549072,26.909851689878398,"",30.075776844840004,"",31.1566794637392,"",34.330812143371205,"",37.6975641250512,"",41.179936701211204
"COFFEE 1.1","CO_GPP","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr","",25.904321410262398,20.69893474344,21.812935365648,22.014677086416,23.243511322224002,24.805682938656002,26.162475093647995,26.529724774944,26.9085168025344,"",30.056812282401122,"",33.65414474735087,"",37.32392301109918,"",41.143350141432,"",42.549791511430065
"GCAM 5.3","SSP_SSP2","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",651.8163032354365,628.1177780957527,509.3557905899047,475.2865418118378,393.01620454549385,374.2472200710008,355.19222651208906,328.7455302061408,280.75708097266767,207.2103861447295,109.24192143576592,42.05960837301724,35.72771834267455,30.61684459285193,26.64053394439569,24.198903947581353,20.91323972024264,17.956566481166938,15.064160389317,13.1942880772596
"GCAM 5.3","SSP_SSP2","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",18.402975100000003,19.2647712,17.0633911,17.494131527442,17.125367843785998,17.305997781701002,17.437286029303,17.385118978317,17.224190632675,17.084979556460198,16.9987250032653,17.237441891400202,17.6240207138196,17.9221365199496,18.1253996571591,18.332475997124103,18.366177490768198,18.30173782610409,18.1626955353829,17.9553214099618
"GCAM 5.3","SSP_SSP2","European Union (28 member countries)","Population","million",490.718,499.17199999999997,504.95099999999996,511.275,516.98,521.816,525.819,529.227,531.9680000000001,533.79,534.5319999999999,534.34,532.778,530.3439999999998,527.347,523.8430000000001,519.817,514.99,509.309,502.436
"GCAM 5.3","SSP_SSP3","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",651.8163032354365,628.1177780957527,509.3557905899047,477.54559593531434,416.4906149126026,389.67057420099815,361.4036434061538,323.7308382674324,265.5287080243286,185.66638533481608,92.6772914778392,32.68681985171494,27.03175106319848,22.745201163067478,18.72848700331359,18.159263220023014,16.0295341430482,13.35027944252102,11.253989682568431,9.672475204220751
"GCAM 5.3","SSP_SSP3","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",18.402975100000003,19.2647712,17.0633911,17.174216712270002,16.374566923149,16.197652729385,15.843858641875999,15.233687010797999,14.402079166417,13.487945879037198,12.6618047362269,12.209196455501,11.96472151615832,11.673969661060958,11.458264897531741,11.1458926283163,10.767038654710472,10.378401314200199,9.98321179033595,9.588273003936019
"GCAM 5.3","SSP_SSP3","European Union (28 member countries)","Population","million",490.718,499.17199999999997,504.95099999999996,505.87800000000004,503.30199999999996,498.001,491.00800000000004,482.551,472.439,460.423,446.784,431.99199999999996,416.44800000000004,400.80400000000003,385.4,370.319,355.51,340.9000000000001,326.339,311.726
"GCAM 5.3","SSP_SSP4","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",651.8163032354365,628.1177780957527,509.3557905899047,468.68636155730115,379.0949053970221,349.71354019149965,324.93743034811024,297.42358528315134,251.2913121399561,184.44937051298493,98.5221700756998,36.818949543323015,31.675242368921662,27.63521423270411,24.40614732834919,21.50396747868468,19.04940328478486,16.84021532163089,14.73057012775926,12.63762846538106
"GCAM 5.3","SSP_SSP4","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",18.402975100000003,19.2647712,17.0633911,17.271544605014,16.871269539514998,17.037960990248,17.155758227724,17.057619232657,16.784244728847998,16.4819620471899,16.1495978379035,16.004627874686403,15.9648663089608,15.807324464667802,15.532949703090802,15.170732338048301,14.737827945480301,14.247633768678401,13.701040689772,13.1252584249581
"GCAM 5.3","SSP_SSP4","European Union (28 member countries)","Population","million",490.718,499.17199999999997,504.95099999999996,509.36300000000006,512.138,512.956,512.739,511.50700000000006,508.87699999999995,504.44,498.309,490.691,481.31800000000004,470.777,459.348,447.102,434.139,420.32599999999996,405.717,390.05400000000003
"GCAM 5.3","SSP_SSP5","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",651.8163032354365,628.1177780957527,509.3557905899047,500.54248606601186,443.0726917838156,456.6325147555425,456.43550245802214,425.0223514265043,344.0437794482893,228.99017493558682,109.28697825159372,44.362307361176214,39.691796608957645,36.17774918221757,32.775988407868184,29.26138683100725,25.80052702553072,22.3008803610941,19.540881706102578,17.18011325903786
